node_id,lat,lon
8122771710,53.722726,91.4441748
1593781468,53.7231125,91.4461048
8122776024,53.7229773,91.4449428
8132956874,53.7175139,91.4514203
8132956875,53.717418,91.4504334
8132956910,53.7174049,91.4503328
8158112374,53.7174001,91.4502934
8132956895,53.7174129,91.4503974
10074634297,53.7157846,91.4433851
8132954638,53.7164322,91.4432155
10074634298,53.7158594,91.4441104
8132954640,53.716319,91.4439871
8166861779,53.7186906,91.4498865
8166861780,53.7186569,91.4499502
8166861781,53.7185537,91.4499771
8166861782,53.718518,91.4500776
8166861783,53.7185379,91.4503224
4049536024,53.7234437,91.4634457
4049536015,53.7234326,91.4637768
4049536018,53.7229002,91.4651951
8192535461,53.723483,91.4458386
8192535463,53.7234191,91.4452812
10170849072,53.7226002,91.4639576
10170849075,53.7225135,91.4632716
10170849074,53.7230428,91.4630806
10170849073,53.7231295,91.4637665
10168126618,53.7225878,91.4647184
10099741841,53.722034,91.4646927
4049536021,53.7229751,91.4639588
10170849078,53.7230423,91.4644765
10170849079,53.7231626,91.4644305
10170849080,53.7231445,91.4642694
8236231786,53.7227486,91.4518151
8236231750,53.7224644,91.451919
8236231761,53.7224503,91.4519474
8236231751,53.7224482,91.451989
8236231752,53.7224965,91.4528579
8236231760,53.722511,91.4529032
8236231753,53.722534,91.4529343
8236231758,53.7225598,91.4529558
8236231759,53.7225771,91.4529604
8236231754,53.7225924,91.4529553
8236231756,53.7227885,91.4528726
8236231787,53.722811,91.4528658
8236265355,53.723723,91.45079
8236265356,53.7235471,91.450829
8236265360,53.723525,91.4508271
8236265359,53.7235077,91.450807
8236265361,53.7234934,91.4507766
8236265357,53.7234827,91.4507321
8236265358,53.7234486,91.4505664
8107347185,53.7234126,91.450289
8258135281,53.7233354,91.4570308
10096657739,53.7183484,91.4583213
